Order_id,Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
4838,22-07-2022,Akash,Punjab,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.20
4839,07-08-2023,Aniket,Uttarakhand,Office Supplies,Paper,Easy-staple paper,14.94,3,7.02
4840,05-12-2020,Sunil,Tripura,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,364.46
4841,20-09-2021,Rahul,Chhattisgarh,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.78,1,5.13
4842,18-01-2024,Divya,Uttar Pradesh,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,20.78
4843,28-02-2023,Raj,Telangana,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.61,4,-23.36
4844,21-04-2020,Sudhir,Sikkim,Office Supplies,Labels,Avery 502,7.56,3,2.65
4845,07-07-2020,Sarika,Uttarakhand,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,93.70
4846,05-05-2021,Sachin,Jharkhand,Office Supplies,Art,Newell 314,11.16,2,2.79
4847,11-02-2020,Nidhi,Manipur,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94,3,6.87
4848,27-12-2022,Gaurav,Uttar Pradesh,Office Supplies,Binders,Avery Non-Stick Binders,21.55,6,7.00
4849,21-09-2021,Tanvi,Madhya Pradesh,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,15.72
4850,26-03-2023,Ishan,Tripura,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,15.96
4851,17-06-2021,Kavya,Jharkhand,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.22,4,28.72
4852,04-01-2024,Aditi,Assam,Office Supplies,Storage,Letter Size Cart,714.30,5,207.15
4853,18-11-2020,Nisha,Himachal Pradesh,Office Supplies,Paper,Xerox 1935,105.52,4,48.54
4854,11-09-2022,Vaibhav,Tamil Nadu,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,75.57
4855,25-07-2021,Manisha,Uttarakhand,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.10
4856,30-01-2022,Jatin,Chhattisgarh,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,129.35
4857,06-07-2022,Jai,Nagaland,Office Supplies,Paper,Xerox 191,59.94,3,28.17
4858,06-07-2021,Yash,Kerala,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,30.79
4859,05-12-2021,Anand,Rajasthan,Office Supplies,Binders,Avery Binder Labels,11.67,3,5.60
4860,24-11-2023,Vinita,Assam,Office Supplies,Paper,Xerox 230,12.96,2,6.22
4861,06-09-2022,Akash,Uttarakhand,Office Supplies,Labels,Avery 488,22.05,7,10.58
4862,02-07-2021,Sahil,Madhya Pradesh,Office Supplies,Paper,Xerox Blank Computer Paper,99.90,5,46.95
4863,10-09-2022,Sheetal,Uttarakhand,Technology,Phones,Samsung Galaxy Mega 6.3,3023.93,9,226.79
4864,01-01-2020,Tarun,Chhattisgarh,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,3.77
4865,16-07-2023,Rajesh,Manipur,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.60,3,161.19
4866,27-10-2020,Rohan,Himachal Pradesh,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466.32,3,34.97
4867,01-05-2023,Shivam,Karnataka,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82.64,2,0.00
4868,07-07-2023,Utkarsh,Gujarat,Office Supplies,Paper,Xerox 226,32.40,5,15.55
4869,28-06-2021,Rajesh,Mizoram,Office Supplies,Binders,Avery Hanging File Binders,4.78,1,1.55
4870,13-09-2022,Karthik,Jharkhand,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,1,2.32
4871,15-12-2020,Chirag,Sikkim,Office Supplies,Fasteners,Ideal Clamps,9.65,6,3.50
4872,06-03-2023,Chirag,Rajasthan,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,19.97
4873,27-11-2020,Alia,Sikkim,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.70,2,-27.83
4874,19-12-2023,Rajesh,Assam,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,13.76
4875,17-12-2023,Abhay,Haryana,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,173.24
4876,04-11-2022,Vinita,Jharkhand,Office Supplies,Labels,Avery 473,20.70,2,9.94
4877,11-12-2021,Rohit,Kerala,Furniture,Tables,Bretford ¬ìJust In Time¬î Height-Adjustable Multi-Task Work Tables,1335.68,4,-217.05
4878,20-04-2022,Aniket,Jharkhand,Office Supplies,Paper,Xerox 226,32.40,5,15.55
4879,24-12-2023,Lakshay,Sikkim,Office Supplies,Labels,Avery 487,23.62,8,7.97
4880,28-08-2022,Sunil,Uttarakhand,Office Supplies,Binders,Computer Printout Index Tabs,1.34,4,-2.15
4881,30-01-2021,Tarun,Haryana,Office Supplies,Binders,GBC Wire Binding Combs,8.27,4,-13.65
4882,10-06-2020,Kabir,Andhra Pradesh,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.54,7,-9.09
4883,14-04-2023,Sonam,Uttarakhand,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,71.99
4884,26-10-2023,Shashank,Tripura,Office Supplies,Labels,Avery 486,14.62,2,6.87
4885,31-12-2021,Alia,Uttarakhand,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.98,14,17.54
4886,25-07-2023,Yogesh,Manipur,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.59
4887,02-04-2020,Shraddha,Meghalaya,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.71,3,33.85
4888,30-04-2022,Ishita,Jharkhand,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,6.87
4889,22-02-2023,Sakshi,Karnataka,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,56.20
4890,30-09-2021,Akshay,Goa,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,8.04
4891,16-04-2021,Sourabh,Bihar,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,18.35
4892,27-03-2020,Sudhir,Haryana,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,13.88
4893,31-12-2023,Sakshi,Rajasthan,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,63.44
4894,11-11-2023,Nisha,Andhra Pradesh,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,51.76
4895,25-10-2023,Sapna,Telangana,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,19.73
4896,13-05-2021,Himani,Telangana,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,43.20
4897,14-01-2023,Sunil,Odisha,Office Supplies,Paper,Xerox 1908,313.49,7,113.64
4898,21-01-2021,Sarika,Karnataka,Office Supplies,Paper,Xerox 1978,23.12,5,8.38
4899,29-12-2023,Tarun,Himachal Pradesh,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,41.82
4900,03-07-2022,Ramesh,Bihar,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,18.40
4901,08-03-2021,Rahul,Nagaland,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,83.65
4902,12-06-2022,Harsh,Karnataka,Office Supplies,Paper,Xerox 228,12.96,2,6.22
4903,29-04-2020,Vikas,West Bengal,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.38,4,-160.96
4904,24-08-2021,Sourabh,Haryana,Furniture,Furnishings,Dax Clear Box Frame,6.98,2,-4.54
4905,26-11-2020,Shreya,Uttar Pradesh,Office Supplies,Art,Nontoxic Chalk,11.26,8,3.94
4906,06-08-2020,Avinash,Gujarat,Office Supplies,Paper,Xerox 1975,15.55,3,5.64
4907,25-01-2023,Swati,West Bengal,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.37,2,-119.23
4908,28-11-2022,Aarushi,Sikkim,Office Supplies,Storage,Staple magnet,67.54,9,6.75
4909,03-06-2023,Kabir,Tripura,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.52,2,-2.67
4910,06-01-2021,Abhishek,Jharkhand,Technology,Phones,Ooma Telo VoIP Home Phone System,377.97,3,94.49
4911,14-07-2020,Sumit,Rajasthan,Office Supplies,Labels,Avery 51,18.90,3,8.69
4912,28-08-2022,Yash,Andhra Pradesh,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.57,2,11.75
4913,27-12-2023,Bhavana,Jharkhand,Office Supplies,Art,Newell 326,7.04,4,2.04
4914,18-01-2021,Vinay,Mizoram,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,4.10
4915,13-05-2021,Bhavya,Sikkim,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,1,9.67
4916,20-01-2021,Aman,Tripura,Office Supplies,Art,Newell 346,8.64,3,2.51
4917,21-08-2022,Nikhil,Mizoram,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.17,5,35.25
4918,09-07-2020,Sarika,Uttarakhand,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.49,7,80.84
4919,01-01-2020,Gayatri,Uttar Pradesh,Furniture,Tables,Global Adaptabilities Conference Tables,337.18,2,-118.01
4920,17-02-2022,Ananya,Sikkim,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.94,4,-26.62
4921,14-02-2024,Rakesh,Arunachal Pradesh,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,2,2.31
4922,05-07-2020,Tarun,Arunachal Pradesh,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,334.55
4923,19-04-2021,Ishan,Rajasthan,Office Supplies,Paper,Xerox 19,173.49,7,54.22
4924,29-11-2021,Chirag,Goa,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,21.78
4925,22-10-2023,Sonam,Bihar,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.48,1,-1.83
4926,21-01-2021,Deepak,Tamil Nadu,Office Supplies,Labels,Avery 518,9.45,3,4.54
4927,06-06-2020,Harshita,Madhya Pradesh,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,52.14
4928,25-08-2022,Prachi,Karnataka,Office Supplies,Paper,Xerox 232,32.40,5,15.55
4929,17-09-2021,Neha,Meghalaya,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,7.10
4930,10-03-2020,Vikas,Odisha,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,6.99
4931,31-08-2023,Utkarsh,Uttar Pradesh,Technology,Accessories,Imation¬†8gb Micro Traveldrive Usb 2.0¬†Flash Drive,30.00,2,3.30
4932,16-02-2020,Rohan,Assam,Office Supplies,Binders,Plastic Binding Combs,48.48,4,16.36
4933,05-05-2021,Ayesha,Sikkim,Office Supplies,Art,Prang Dustless Chalk Sticks,1.68,1,0.84
4934,03-01-2020,Riya,Uttar Pradesh,Office Supplies,Paper,Xerox 1934,111.96,2,54.86
4935,26-09-2020,Ankit,Goa,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.41
4936,24-12-2022,Anjali,Karnataka,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2,14.10
4937,27-07-2022,Nikhil,Sikkim,Office Supplies,Labels,Avery 496,22.50,6,10.80
4938,09-03-2021,Shashank,Odisha,Office Supplies,Paper,Xerox 1914,219.84,4,107.72
4939,17-08-2023,Jhanvi,Himachal Pradesh,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3,-13.32
4940,20-07-2023,Akhil,Tamil Nadu,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.14,4,54.35
4941,21-09-2020,Vinita,Uttar Pradesh,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,3.74
4942,07-05-2022,Ishaan,Chhattisgarh,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,153.08
4943,26-05-2021,Simran,West Bengal,Office Supplies,Art,Newell 35,9.84,3,2.85
4944,24-06-2020,Sumit,Goa,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.87,3,-213.56
4945,11-08-2023,Amrita,Nagaland,Office Supplies,Paper,Xerox 1937,76.86,2,26.90
4946,28-01-2022,Vikas,Jharkhand,Office Supplies,Paper,Xerox 1900,6.85,2,2.14
4947,16-08-2020,Rohan,Jharkhand,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.63,2,-3.86
4948,01-02-2022,Neha,Himachal Pradesh,Office Supplies,Appliances,Harmony Air Purifier,453.60,3,90.72
4949,08-09-2022,Swati,Uttar Pradesh,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,8.05
4950,26-09-2020,Akanksha,Mizoram,Technology,Accessories,Imation¬†8gb Micro Traveldrive Usb 2.0¬†Flash Drive,45.00,3,4.95
4951,20-09-2021,Manisha,Gujarat,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.80,2,6.10
4952,13-10-2021,Vipul,Nagaland,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,1.34
4953,18-03-2023,Ishika,Chhattisgarh,Office Supplies,Paper,Xerox 202,38.88,6,18.66
4954,02-12-2022,Pooja,Gujarat,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.06,8,15.21
4955,08-10-2020,Ishaan,Uttar Pradesh,Office Supplies,Binders,JM Magazine Binder,29.72,6,-21.79
4956,17-11-2022,Akash,Andhra Pradesh,Office Supplies,Paper,Xerox 202,15.55,3,5.44
4957,01-02-2023,Deepak,Manipur,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.70,2,33.58
4958,01-05-2020,Shreya,West Bengal,Office Supplies,Paper,Xerox 1898,46.76,7,22.44
4959,04-09-2020,Ishaan,Haryana,Office Supplies,Binders,GBC Plastic Binding Combs,17.71,3,6.42
4960,21-06-2020,Rajesh,Punjab,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,5.66
4961,30-11-2020,Jai,Uttarakhand,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.72
4962,29-07-2023,Shalini,Tamil Nadu,Furniture,Chairs,Hon Valutask Swivel Chairs,161.57,2,-8.08
4963,11-02-2024,Aniket,Tripura,Technology,Accessories,Logitech Trackman Marble Mouse,95.97,4,26.39
4964,31-03-2023,Kavya,Assam,Office Supplies,Paper,Xerox 206,10.37,2,3.63
4965,05-09-2021,Karan,Gujarat,Technology,Accessories,Imation¬†30456 USB¬†Flash Drive¬†8GB,6.90,1,0.55
4966,21-09-2022,Sameer,Chhattisgarh,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,23.65
4967,11-12-2020,Karthik,Goa,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,12.80
4968,07-03-2021,Aditi,Andhra Pradesh,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.14,6,60.50
4969,17-09-2022,Ravi,Rajasthan,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,-44.20
4970,29-05-2020,Jatin,Uttar Pradesh,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.84,1,-1.34
4971,04-03-2021,Gaurav,Gujarat,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,56.18
4972,20-04-2021,Priya,Meghalaya,Office Supplies,Labels,Avery 52,18.45,5,8.67
4973,26-02-2020,Shreyas,Maharashtra,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.90,5,38.99
4974,10-06-2020,Akshay,Bihar,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,68.96
4975,30-04-2023,Yash,Assam,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,1.47
4976,18-08-2020,Anjali,Maharashtra,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,16.70
4977,28-08-2020,Shailendra,Telangana,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,25.29
4978,13-07-2023,Gunjan,Goa,Office Supplies,Labels,Avery 516,21.93,3,10.31
4979,10-03-2021,Shubham,Uttar Pradesh,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.34,7,97.01
4980,30-04-2023,Suresh,Bihar,Office Supplies,Paper,Xerox 1884,19.98,1,9.39
4981,01-09-2022,Kabir,Himachal Pradesh,Office Supplies,Labels,Avery 487,25.83,7,12.14
4982,06-09-2023,Aishwarya,Rajasthan,Technology,Phones,Macally Suction Cup Mount,38.24,4,-9.56
4983,21-05-2022,Bhavya,Assam,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,123.45
4984,29-04-2023,Kajal,Arunachal Pradesh,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.71,2,-19.60
4985,05-07-2021,Akanksha,Bihar,Technology,Machines,Okidata MB760 Printer,4476.80,4,503.64
4986,22-03-2021,Karan,Assam,Office Supplies,Paper,Xerox 189,104.85,1,50.33
4987,03-09-2023,Shakshi,Haryana,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,72.43
4988,28-02-2020,Anand,Andhra Pradesh,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.06,3,-18.09
4989,18-01-2022,Deepika,Bihar,Office Supplies,Binders,GBC Wire Binding Strips,38.09,4,-27.93
4990,27-08-2020,Kunal,Tripura,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.35,6,-50.87
4991,16-05-2022,Aditi,Nagaland,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,17.03
4992,06-10-2022,Sunil,Goa,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.25,2,-6.09
4993,29-05-2022,Bhavya,Andhra Pradesh,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.71,2,-26.17
4994,26-06-2023,Tanvi,Andhra Pradesh,Office Supplies,Art,Prang Colored Pencils,14.70,5,6.62
4995,10-10-2020,Ananya,Meghalaya,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,84.51
4996,21-08-2020,Sachin,Himachal Pradesh,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.90,5,1.04
4997,25-08-2020,Raman,Gujarat,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,2,3.57
4998,13-08-2022,Vinay,Karnataka,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,6.42
4999,18-03-2022,Vinay,Madhya Pradesh,Office Supplies,Art,Newell 311,5.30,3,0.46
5000,31-08-2020,Kabir,Karnataka,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,180.77
5001,03-03-2021,Shreyas,Uttarakhand,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,3.77
5002,03-04-2020,Abhishek,Rajasthan,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,44.47
5003,27-10-2023,Sandeep,Nagaland,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,11.59
5004,12-02-2021,Ankit,Goa,Office Supplies,Fasteners,OIC Binder Clips,17.90,5,8.95
5005,08-07-2023,Neha,Chhattisgarh,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¬æ¬î x 11¬î",12.48,2,5.62
5006,10-09-2020,Tanvi,Sikkim,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,9.02
5007,16-07-2022,Bhavya,Jharkhand,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,9.80
5008,29-10-2021,Swati,Nagaland,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.83
5009,14-11-2020,Anushka,Jharkhand,Technology,Phones,Cisco IP¬†Phone¬†7961G VoIP¬†phone¬†- Dark gray,135.95,1,39.43
5010,14-03-2023,Ayush,Kerala,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.46,7,12.18
5011,21-10-2022,Prateek,Nagaland,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.66,3,-7.71
5012,26-08-2023,Anjali,Himachal Pradesh,Technology,Phones,Ooma Telo VoIP Home Phone System,201.58,2,12.60
5013,09-12-2021,Jatin,Jharkhand,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.98,3,36.00
5014,12-12-2020,Nidhi,Manipur,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.75,3,2.81
5015,09-10-2022,Chetan,Mizoram,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,2,11.75
5016,22-11-2022,Aarushi,Punjab,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2,20.73
5017,17-02-2020,Yash,Sikkim,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.27
5018,18-01-2021,Dev,Andhra Pradesh,Office Supplies,Paper,Xerox 1960,61.96,2,27.88
5019,18-03-2021,Raj,Assam,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,3.74
5020,14-01-2023,Aditi,Gujarat,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4,121.11
5021,20-08-2021,Vikram,Goa,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,19.19
5022,02-10-2021,Gaurav,Odisha,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,9.71
5023,31-10-2023,Swati,Telangana,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,291.38
5024,14-02-2022,Ramesh,Uttarakhand,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,-0.63
5025,23-11-2020,Kabir,Punjab,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.20,2,6.53
5026,22-09-2020,Prateek,Arunachal Pradesh,Office Supplies,Paper,Xerox 210,12.96,2,6.22
5027,13-02-2022,Pooja,Kerala,Office Supplies,Binders,Binding Machine Supplies,58.34,2,28.00
5028,08-02-2022,Pooja,Karnataka,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,449.99
5029,01-02-2021,Kavya,Kerala,Office Supplies,Labels,Avery 477,30.53,1,14.04
5030,17-03-2021,Pranav,Karnataka,Technology,Accessories,KeyTronic¬†KT400U2 -¬†Keyboard¬†- Black,30.84,3,6.17
5031,05-06-2022,Akshay,Uttarakhand,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,33.78
5032,08-10-2021,Akash,Punjab,Office Supplies,Binders,Zipper Ring Binder Pockets,2.50,1,0.90
5033,28-07-2021,Ramesh,Sikkim,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.18,1,19.52
